timestamp,x,y,z,qx,qy,qz,qw
1762732403631049472.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732403681310720.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732403731057152.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732403781102592.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732403831031552.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732403881418240.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732403931381760.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732403981142272.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732404031486208.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732404081249280.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732404131184384.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732404181083904.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732404231091200.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732404281654272.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732404332235008.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732404382507776.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732404431301888.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732404481248512.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732404531324672.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732404581099776.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732404631128576.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732404681614592.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732404731629312.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732404781995776.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732404831856640.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732404881578496.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732404931113216.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732404981162752.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732405031321856.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732405081232384.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732405131201792.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732405181285376.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732405231148544.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732405281453824.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732405331412992.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732405381126656.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732405431055616.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732405481966080.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732405531042816.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732405581783552.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732405631049984.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732405681083904.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732405731238656.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732405781165568.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732405831503616.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732405881267456.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732405931284736.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732405981476352.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732406031400704.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732406081502976.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732406131553792.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732406181475584.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732406231385600.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732406281454080.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732406331580928.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732406381790720.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732406431819776.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732406482556928.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732406531564288.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732406581647360.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732406633334784.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732406683129856.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732406731452928.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732406782585344.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732406831329792.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732406881349632.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732406931251200.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732406981886976.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732407031717376.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732407081679360.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732407131075072.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732407181574144.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732407231147008.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732407281427712.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732407331191552.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732407381204480.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732407431503872.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732407481195008.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732407531427328.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732407581120256.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732407631208960.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732407681622784.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732407731564032.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732407781317376.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732407831387136.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732407881451776.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732407931210496.000000,-5.753775789152371e-09,1.7337129535818785e-09,1.430000136180317,-0.7066258311299979,-0.000199022679920218,-0.00019944459543642126,0.7075873482416611
1762732407981433344.000000,-5.943265046770563e-09,1.414812102922599e-09,1.4300001366909725,-0.7066216613690199,-0.00019964161037420433,-0.00020006454260391448,0.7075915119625816
1762732408031493632.000000,-3.0965074310218554e-08,-2.3901284738230607e-08,1.43000020755703,-0.706018437883028,-0.00021040375729699035,-0.00021090688867566137,0.7081933892784882
1762732408081127424.000000,-9.48050674631773e-08,-8.389764340861142e-08,1.4300003893029933,-0.7044626989214394,-0.00021842337269239594,-0.0002191598978638482,0.7097409457601349
1762732408131064320.000000,-1.9401782225259012e-07,-1.7634630454309947e-07,1.430000671914884,-0.7020357298214045,-0.00022749082684492638,-0.00022868198350579932,0.7121416502400363
1762732408180978176.000000,-3.249941119554123e-07,-2.9651824314940204e-07,1.4300010453928564,-0.6988133046046997,-0.0002315201681058475,-0.0002333181546042521,0.7153040313520608
1762732408231026176.000000,-4.604205849356724e-07,-4.1985979267139626e-07,1.4300014317507288,-0.6954635021739469,-0.00023183433337379332,-0.0002342102154479926,0.7185613464015201
1762732408281350656.000000,-5.932638365568899e-07,-5.408493718209151e-07,1.4300018107421781,-0.692162828289145,-0.0002321281787047555,-0.0002350750678204232,0.7217413040633
1762732408331353600.000000,-7.260212805393351e-07,-6.617615264384248e-07,1.430002189492032,-0.6888497443908638,-0.00023240759345136836,-0.00023592926527113566,0.7249040763968252
1762732408381134336.000000,-8.614231422898744e-07,-7.850828986757442e-07,1.4300025757895702,-0.6854557640148292,-0.0002326778429649483,-0.0002367900694817441,0.7281141980282565
1762732408431130368.000000,-9.968297039197882e-07,-9.084093063335219e-07,1.430002962103853,-0.6820466889443293,-0.0002329331577357757,-0.00023764038084916558,0.731308555514887
1762732408481326848.000000,-1.1296420712181288e-06,-1.0293736923633692e-06,1.4300033410201536,-0.678688449014826,-0.00023316899867513625,-0.0002384641683139835,0.7344262236201188
1762732408531125248.000000,-1.2650362102017976e-06,-1.1526902825267818e-06,1.430003727305602,-0.6752502423045081,-0.00023339449359103463,-0.0002392935273641722,0.7375886377468956
1762732408581452032.000000,-1.3978461055608182e-06,-1.2736538845838888e-06,1.4300041062213311,-0.6718633271456551,-0.00023360097579045076,-0.00024009680376481493,0.7406750687183142
1762732408631422976.000000,-1.5305802453791095e-06,-1.394549214407128e-06,1.4300044849241316,-0.6684642326424951,-0.0002337927235926073,-0.00024088946705313195,0.7437442147613031
1762732408681203200.000000,-1.6660100663479227e-06,-1.5179005416531086e-06,1.4300048713212643,-0.6649816403311958,-0.00023397324154408495,-0.00024168775552955068,0.7468596286223959
1762732408731216128.000000,-1.7988075368680079e-06,-1.6388550207687184e-06,1.4300052502112321,-0.6615526237780184,-0.0002341353555118486,-0.00024246024686743029,0.7498986680652816
1762732408781481728.000000,-1.9341921280169316e-06,-1.7621666480643135e-06,1.4300056364859273,-0.6580424910831775,-0.00023428538211277725,-0.00024323729942738365,0.7529807207857463
1762732408831083520.000000,-2.0696299744826785e-06,-1.8855275374720932e-06,1.4300060229159057,-0.6545165940324634,-0.00023442000310899404,-0.00024400405333151962,0.756047560438778
1762732408881129472.000000,-2.202503270709588e-06,-2.00655329112126e-06,1.4300064020319776,-0.6510435545914306,-0.00023453698336430189,-0.00024474597341041053,0.7590402987435957
1762732408931273216.000000,-2.335177474888095e-06,-2.1273984298410015e-06,1.4300067805832013,-0.6475620498818497,-0.0002346388156040385,-0.00024547658061280225,0.7620126483456107
1762732408981162496.000000,-2.4705842195382743e-06,-2.250733228497206e-06,1.4300071669343215,-0.6439948324536805,-0.0002347272581275815,-0.00024621171716166705,0.7650297641633693
1762732409031305472.000000,-2.6059925727628386e-06,-2.3740702468024084e-06,1.430007553293367,-0.6404134987774223,-0.00023479999594918074,-0.0002469362296008763,0.7680302301831102
1762732409081008896.000000,-2.7387700196890297e-06,-2.4950116322543052e-06,1.4300079321489199,-0.6368881572158792,-0.00023485601114682882,-0.00024763633341489983,0.770956132809813
1762732409131044608.000000,-2.874182548684434e-06,-2.618353951381816e-06,1.4300083185264916,-0.6332790682687855,-0.00023489746569058093,-0.0002483397878728477,0.7739234489554824
1762732409181064448.000000,-3.0069846414237933e-06,-2.7393192533862077e-06,1.4300086974588488,-0.6297261100772722,-0.00023492269264387347,-0.0002490193341189658,0.7768171658039276
1762732409231045632.000000,-3.142370450626153e-06,-2.862638730890079e-06,1.4300090837667878,-0.6260904011646863,-0.00023493262560821688,-0.000249701547826161,0.7797504036710982
1762732409280842752.000000,-3.2777763508407e-06,-2.985977264442194e-06,1.4300094701353911,-0.6224404706171196,-0.00023492656190019062,-0.00025037319977575217,0.7826670701266983
1762732409331272192.000000,-3.4106092989538705e-06,-3.106972881647158e-06,1.4300098491655493,-0.6188466764660062,-0.00023490501166678927,-0.0002510217222955795,0.7855117267327768
1762732409381384960.000000,-3.5459396464099235e-06,-3.2302440909924622e-06,1.4300102353251756,-0.615171930253493,-0.00023486710967009686,-0.0002516718740963458,0.7883929082170259
1762732409431136000.000000,-3.6787194359066966e-06,-3.3511927536892736e-06,1.4300106142101283,-0.6115533883757905,-0.00023481422504541865,-0.0002522994056816866,0.7912030930003869
1762732409482042624.000000,-3.8114898170682476e-06,-3.472133573559057e-06,1.4300109930714455,-0.6079222515253491,-0.0002347457452533883,-0.0002529166216305052,0.7939964842667552
1762732409531231488.000000,-3.946856405812049e-06,-3.5954400317432837e-06,1.4300113793443638,-0.6042069596115186,-0.00023465981361760858,-0.0002535353288596649,0.796827353076947
1762732409581106176.000000,-4.079607301726851e-06,-3.7163645694998496e-06,1.4300117581565592,-0.600550639690224,-0.00023455968984686834,-0.00025413170470719944,0.7995866491922505
1762732409631234048.000000,-4.215075278507507e-06,-3.839764880328645e-06,1.4300121447254046,-0.5968064780498704,-0.00023444128044915007,-0.0002547296912702468,0.8023851368936116
1762732409681760768.000000,-4.350466759450722e-06,-3.963096265679214e-06,1.430012531079301,-0.5930513851869731,-0.0002343064979112115,-0.0002553166434317317,0.8051645387383184
1762732409730875392.000000,-4.350466759450722e-06,-3.963096265679214e-06,1.430012531079301,-0.5930513851869731,-0.0002343064979112115,-0.0002553166434317317,0.8051645387383184
1762732409782233600.000000,-4.485838080076077e-06,-4.086410041274387e-06,1.4300129173790044,-0.5892838944772655,-0.0002341552509669972,-0.00025589281435372787,0.8079259690094713
1762732409831291136.000000,-4.6186004946380255e-06,-4.207348021222432e-06,1.4300132962370955,-0.5855765070308792,-0.0002339908587346881,-0.0002564474931833444,0.8106170698279651
1762732409881258752.000000,-4.7539987624301006e-06,-4.330687841485844e-06,1.4300136826203076,-0.5817828403683835,-0.00023380677126812364,-0.0002570025874488001,0.813344088278116
1762732409931247872.000000,-4.886815908655695e-06,-4.451677146022863e-06,1.4300140616410668,-0.5780491384113432,-0.00023361002273456828,-0.0002575367012094125,0.8160018827693405
1762732409981412864.000000,-5.0221468972933e-06,-4.574957175086154e-06,1.4300144478388934,-0.5742322646021696,-0.000233393028505194,-0.00025807033027356083,0.8186923629894582
1762732410031261440.000000,-5.154904679033345e-06,-4.695893868862129e-06,1.4300148266967256,-0.5704757820480809,-0.00023316390848391087,-0.000258583421870742,0.8213143496042401
1762732410081263104.000000,-5.29030566442934e-06,-4.8192391574194634e-06,1.4300152131009125,-0.5666321609629998,-0.00023291359868008772,-0.00025909612805504075,0.8239707960740192
1762732410131452416.000000,-5.423040683155689e-06,-4.9401018796075234e-06,1.4300155919114346,-0.5628519969538702,-0.0002324677727666785,-0.00025931809602762577,0.8265576254792525
1762732410180946688.000000,-5.546442233106408e-06,-5.050992207151822e-06,1.4300159443891864,-0.5593216549350167,-0.0002271101438649247,-0.00025220864107267733,0.8289506445697101
1762732410230948608.000000,-5.6319016134565025e-06,-5.1267351793906095e-06,1.4300161887073515,-0.5568669640577941,-0.00021992547908310548,-0.00024202997089830324,0.8306016358010212
1762732410280930304.000000,-5.681632063991859e-06,-5.169950691259132e-06,1.4300163310571243,-0.5554331351310383,-0.00021291098518431222,-0.00023180679774084878,0.8315611422697832
1762732410330952192.000000,-5.694298884362237e-06,-5.179763047981692e-06,1.4300163675590036,-0.5550632865278051,-0.00020716363386129872,-0.0002232572137122243,0.8318080639116197
1762732410381202176.000000,-5.694298884362237e-06,-5.179763047981692e-06,1.4300163675590036,-0.5550632865278051,-0.00020716363386129872,-0.0002232572137122243,0.8318080639116197
1762732410431048192.000000,-5.694298884362237e-06,-5.179763047981692e-06,1.4300163675590036,-0.5550632865278051,-0.00020716363386129872,-0.0002232572137122243,0.8318080639116197
1762732410481046784.000000,-5.694298884362237e-06,-5.179763047981692e-06,1.4300163675590036,-0.5550632865278051,-0.00020716363386129872,-0.0002232572137122243,0.8318080639116197
1762732410531071488.000000,-5.694298884362237e-06,-5.179763047981692e-06,1.4300163675590036,-0.5550632865278051,-0.00020716363386129872,-0.0002232572137122243,0.8318080639116197
1762732410580987648.000000,-5.694298884362237e-06,-5.179763047981692e-06,1.4300163675590036,-0.5550632865278051,-0.00020716363386129872,-0.0002232572137122243,0.8318080639116197
1762732410631306752.000000,-5.694298884362237e-06,-5.179763047981692e-06,1.4300163675590036,-0.5550632865278051,-0.00020716363386129872,-0.0002232572137122243,0.8318080639116197
1762732410681241600.000000,-5.694298884362237e-06,-5.179763047981692e-06,1.4300163675590036,-0.5550632865278051,-0.00020716363386129872,-0.0002232572137122243,0.8318080639116197
1762732410731335680.000000,-5.694298884362237e-06,-5.179763047981692e-06,1.4300163675590036,-0.5550632865278051,-0.00020716363386129872,-0.0002232572137122243,0.8318080639116197
1762732410781462016.000000,-5.694298884362237e-06,-5.179763047981692e-06,1.4300163675590036,-0.5550632865278051,-0.00020716363386129872,-0.0002232572137122243,0.8318080639116197
1762732410831237120.000000,-5.694298884362237e-06,-5.179763047981692e-06,1.4300163675590036,-0.5550632865278051,-0.00020716363386129872,-0.0002232572137122243,0.8318080639116197
1762732410881686016.000000,-5.694298884362237e-06,-5.179763047981692e-06,1.4300163675590036,-0.5550632865278051,-0.00020716363386129872,-0.0002232572137122243,0.8318080639116197
1762732410930974720.000000,-5.694298884362237e-06,-5.179763047981692e-06,1.4300163675590036,-0.5550632865278051,-0.00020716363386129872,-0.0002232572137122243,0.8318080639116197
1762732410981235712.000000,-5.694298884362237e-06,-5.179763047981692e-06,1.4300163675590036,-0.5550632865278051,-0.00020716363386129872,-0.0002232572137122243,0.8318080639116197
1762732411031619328.000000,-5.694298884362237e-06,-5.179763047981692e-06,1.4300163675590036,-0.5550632865278051,-0.00020716363386129872,-0.0002232572137122243,0.8318080639116197
1762732411081572096.000000,-5.694298884362237e-06,-5.179763047981692e-06,1.4300163675590036,-0.5550632865278051,-0.00020716363386129872,-0.0002232572137122243,0.8318080639116197
1762732411131554304.000000,-5.694298884362237e-06,-5.179763047981692e-06,1.4300163675590036,-0.5550632865278051,-0.00020716363386129872,-0.0002232572137122243,0.8318080639116197
1762732411181441280.000000,-5.694298884362237e-06,-5.179763047981692e-06,1.4300163675590036,-0.5550632865278051,-0.00020716363386129872,-0.0002232572137122243,0.8318080639116197
